NumDynamicObstacles,Algorithm,MonteCarloIndex,ScenarioSeed,Success,Collision,TriggerRatePercent,AvgCPUms,MaxCPUms,StdCPUms,MinDistanceMeter,MinClearanceMeter,ControlEffort,TotalClimbMeter,EstEnergyWh,Steps
1,NP-ET-NMPC,64,15090,1,0,74.6268656716418,1806.19500970149,2622.0368,1058.27745944332,8.58772626884232,6.28772626884232,102.369678752177,10.5222223944112,0.218928692078227,134
1,NP-ET-NMPC,65,15091,1,0,74.6268656716418,1799.75151119403,2568.9924,1054.25703137903,6.04776698879576,3.74776698879576,102.369606563906,10.522228612285,0.218928719520396,134
1,NP-ET-NMPC,66,15092,1,0,74.6268656716418,1805.4712641791,3033.2058,1059.58713692915,6.62650560413449,4.32650560413449,102.369672163052,10.5222229288834,0.21892869442855,134
1,NP-ET-NMPC,67,15093,1,0,74.6268656716418,1807.69396641791,3611.2313,1064.08977023854,8.19491161900829,5.89491161900829,102.369666300999,10.5222240104398,0.218928699350696,134
1,NP-ET-NMPC,68,15094,1,0,74.6268656716418,1797.61471119403,2548.9635,1052.93889773733,11.1956724808772,8.89567248087718,102.369732379001,10.5222287122324,0.218928722783184,134
1,NP-ET-NMPC,69,15095,1,0,74.6268656716418,1798.05458507463,2563.5221,1053.27500755919,8.94338459849493,6.64338459849493,102.369693666747,10.5222236571263,0.218928698308344,134
1,NP-ET-NMPC,70,15096,1,0,75.3731343283582,1819.37114477612,2558.9898,1044.78410394494,6.52660546361854,4.22660546361854,102.402476423535,10.5558652519291,0.219086581121201,134
1,NP-ET-NMPC,71,15097,1,0,74.6268656716418,1806.1471738806,2942.923,1059.04918062038,8.67213482833711,6.37213482833711,102.398237798665,10.5700457829471,0.219152730267293,134
1,NP-ET-NMPC,72,15098,1,0,74.6268656716418,1800.04745,2892.7569,1055.33830412105,7.7170006848285,5.4170006848285,102.369765366553,10.5222283108358,0.218928721641145,134
1,NP-ET-NMPC,73,15099,1,0,74.6268656716418,1799.15483134328,2586.9344,1053.95227836993,9.24762804677329,6.94762804677329,102.398239015068,10.5700437704429,0.219152720893055,134
1,NP-ET-NMPC,74,15100,1,0,74.6268656716418,1802.47224328358,2568.0355,1055.72449457891,6.88544160085068,4.58544160085068,102.369762803058,10.5222284543294,0.218928722254499,134
1,NP-ET-NMPC,75,15101,1,0,74.6268656716418,1798.00134850746,2571.5323,1053.13962934414,7.70324929935823,5.40324929935823,102.369792419391,10.5222260090425,0.218928711489656,134
1,NP-ET-NMPC,76,15102,1,0,74.6268656716418,1798.43545746269,2565.8009,1053.42035517628,8.46966361707936,6.16966361707936,102.369747810323,10.5222288972749,0.218928723990515,134
1,NP-ET-NMPC,77,15103,1,0,74.6268656716418,1798.24163432836,2582.1055,1053.17197860947,9.12071847571099,6.82071847571099,102.211724937991,10.4836675956843,0.218745076005128,134
1,NP-ET-NMPC,78,15104,1,0,74.6268656716418,1798.17499626866,2546.0556,1053.2905770239,7.31524310248522,5.01524310248522,102.36974499343,10.5222289974096,0.218928724395689,134
1,NP-ET-NMPC,79,15105,1,0,74.6268656716418,1802.19690597015,2598.3142,1055.67804779471,8.4256495210939,6.12564952109389,102.369764133277,10.5222271731645,0.218928716299189,134
1,NP-ET-NMPC,80,15106,1,0,74.6268656716418,1798.91069552239,2577.4057,1053.62751002411,9.38797983439658,7.08797983439658,102.369672799742,10.5222227182897,0.218928693458925,134
1,NP-ET-NMPC,81,15107,1,0,75.187969924812,1812.34514511278,2564.3763,1045.86002231022,7.41207525066557,5.11207525066557,101.281450232107,10.440552309085,0.217272993252201,133
1,NP-ET-NMPC,82,15108,1,0,74.6268656716418,1802.78165895522,2600.4045,1056.08093585044,7.12129079740476,4.82129079740476,102.369757229234,10.5222286299182,0.218928722950886,134
1,NP-ET-NMPC,83,15109,1,0,74.6268656716418,1827.20836119403,3036.1231,1075.0641126621,7.57375553036596,5.27375553036596,102.369747902606,10.5222283144568,0.218928721269973,134
1,NP-ET-NMPC,84,15110,1,0,74.8148148148148,1815.34809037037,3073.2976,1060.31076708238,4.37567394675579,2.07567394675579,103.013201375511,10.4226769867522,0.219727973319474,135
1,NP-ET-NMPC,85,15111,1,0,74.8148148148148,1804.15665777778,2598.4025,1051.57953558153,4.34737406300364,2.04737406300364,103.77436805656,10.6131078291132,0.220634472212495,135
1,NP-ET-NMPC,86,15112,1,0,74.6268656716418,1800.90641716418,2539.2032,1054.71431781198,6.19454941078154,3.89454941078154,102.369666167426,10.522224102933,0.218928699779803,134
1,NP-ET-NMPC,87,15113,1,0,74.6268656716418,1794.65838059701,2583.1337,1051.16022250407,5.42710513009879,3.12710513009879,102.37804063456,10.560799100094,0.219109086222953,134
1,NP-ET-NMPC,88,15114,1,0,74.6268656716418,1824.95264104478,2944.5272,1071.62173921736,6.03208130313779,3.73208130313779,102.369612964335,10.5222281649206,0.218928717572797,134
1,NP-ET-NMPC,89,15115,1,0,74.6268656716418,1797.76204477612,2624.4847,1053.02240515582,10.7351386860995,8.43513868609954,102.369732379164,10.5222287122924,0.218928722783468,134
1,NP-ET-NMPC,90,15116,1,0,74.6268656716418,1797.28924328358,2594.5228,1052.62535597982,10.0672733179645,7.76727331796454,102.369730128711,10.5222282033011,0.218928720355741,134
1,NP-ET-NMPC,91,15117,1,0,75.187969924812,1809.99496691729,2567.5258,1044.4512523627,5.82467327466421,3.52467327466421,101.281359902231,10.4405752418113,0.217273098373463,133
1,NP-ET-NMPC,92,15118,1,0,74.6268656716418,1798.28590746269,2571.0747,1053.38451112882,7.06545528787682,4.76545528787682,102.369667880374,10.5222339739005,0.218928745929388,134
1,NP-ET-NMPC,93,15119,1,0,74.6268656716418,1798.34989477612,2539.5724,1053.24823086207,8.97858973031416,6.67858973031416,102.369635282986,10.5222250095325,0.218928703328597,134
1,NP-ET-NMPC,94,15120,1,0,74.6268656716418,1802.91141567164,2551.7115,1055.97869932288,10.045636077262,7.74563607726203,102.369820165865,10.5222237314109,0.218928701466451,134
1,NP-ET-NMPC,95,15121,1,0,74.6268656716418,1800.58590895522,2628.4049,1054.85411696066,7.78645294688229,5.4864529468823,102.369757479944,10.5222274543104,0.21892871746469,134
1,NP-ET-NMPC,96,15122,1,0,74.6268656716418,1801.0587261194,2666.5843,1055.22636659446,6.2026225420568,3.9026225420568,102.369765158128,10.5222284648035,0.218928722355763,134
1,NP-ET-NMPC,97,15123,1,0,75,1815.16863970588,2746.6414,1053.18856713037,6.04468454982448,3.74468454982448,105.365471135539,10.8292480792843,0.22292951379878,136
1,NP-ET-NMPC,98,15124,1,0,74.6268656716418,1799.76628432836,2568.5329,1054.12883862415,10.0866717466625,7.78667174666253,102.369732373413,10.5222287174892,0.218928722807617,134
1,NP-ET-NMPC,99,15125,1,0,74.6268656716418,1796.54625671642,2553.6734,1052.21599948665,6.38588057637044,4.08588057637044,102.369737473411,10.5222290592737,0.218928724517572,134
1,NP-ET-NMPC,100,15126,1,0,74.6268656716418,1799.03991865672,2579.8336,1053.7284725057,10.6959950169385,8.39599501693847,102.369732381533,10.522228711662,0.218928722780576,134
1,SE-ET-NMPC,1,16027,1,0,75.3731343283582,1806.02069328358,2572.9999,1037.05719632987,8.13499515146856,5.83499515146856,102.374687348344,10.5298999711158,0.218964668631541,134
1,SE-ET-NMPC,2,16028,1,0,75.3731343283582,1803.57256641791,2585.3434,1035.6748059534,10.2474586234556,7.94745862345558,102.369892368781,10.5270478419353,0.218951238558696,134
1,SE-ET-NMPC,3,16029,1,0,75.3731343283582,1810.9190619403,2762.9535,1040.599813159,8.03272869473109,5.73272869473109,102.381950119874,10.5278135198625,0.218955083318466,134
1,SE-ET-NMPC,4,16030,1,0,75.187969924812,1805.10048345865,3213.7477,1044.1107304422,5.90814997758635,3.60814997758635,101.61260702771,10.9648783313449,0.219729703853232,133
1,SE-ET-NMPC,5,16031,1,0,75.3731343283582,1810.60730671642,2602.0684,1039.78910194942,9.68374281011164,7.38374281011164,102.370331237017,10.5271495262064,0.218951723322133,134
1,SE-ET-NMPC,6,16032,1,0,75.3731343283582,1730.75149328358,2656.7894,996.161509703875,10.9999814653103,8.69998146531034,102.370024454055,10.5270281221505,0.218951149374358,134
1,SE-ET-NMPC,7,16033,1,0,75,1681.8529530303,2346.4767,975.156583545425,6.59268497546648,4.29268497546648,100.749319241742,10.4210429647935,0.215920031610748,132
1,SE-ET-NMPC,8,16034,1,0,75.3731343283582,1847.96556268657,4017.1658,1076.65210171673,12.7354451624117,10.4354451624117,102.369948698597,10.5270263372463,0.218951139352851,134
1,SE-ET-NMPC,9,16035,1,0,75.187969924812,1831.67903909774,3208.4851,1060.01396370803,7.17945363993475,4.87945363993475,101.417869067266,10.4436838278404,0.217290653448057,133
1,SE-ET-NMPC,10,16036,1,0,75.7575757575758,1850.90870984848,2650.5592,1052.9228872558,7.04156338633449,4.74156338633449,100.403216506882,10.3960262075491,0.215795476444307,132
1,SE-ET-NMPC,11,16037,1,0,74.8091603053435,1863.99705648855,2955.4028,1091.46861336436,4.99135158521756,2.69135158521756,100.737302815295,10.2462546550757,0.213853253475083,131
1,SE-ET-NMPC,12,16038,1,0,75.7575757575758,1857.0986219697,2715.6467,1056.40004036723,7.52093348430612,5.22093348430612,100.379256769993,10.4323690126763,0.215964716823947,132
1,SE-ET-NMPC,13,16039,1,0,75.187969924812,1862.88015639098,2828.1805,1076.69841134461,8.3292423802095,6.0292423802095,100.989235218404,10.4879094609382,0.217487725137458,133
1,SE-ET-NMPC,14,16040,1,0,75.187969924812,1843.80719022556,2931.5923,1067.72845997102,6.41308484393263,4.11308484393263,101.776273484324,10.8149199119167,0.219032820840558,133
1,SE-ET-NMPC,15,16041,1,0,75.187969924812,1866.89173458647,2819.8833,1079.98522980231,6.74426173385425,4.44426173385425,102.482585227856,10.7712024391723,0.218844293605832,133
1,SE-ET-NMPC,16,16042,1,0,75.3731343283582,1886.6163880597,3250.5625,1089.04595262703,10.7551810970078,8.4551810970078,102.369952019763,10.5270263543899,0.21895113950674,134
1,SE-ET-NMPC,17,16043,1,0,75,1850.89808257576,2850.7554,1075.69376194841,5.87824532132227,3.57824532132227,100.358656123846,10.5468570971304,0.216499081940617,132
1,SE-ET-NMPC,18,16044,1,0,75.3731343283582,1872.06122014925,3132.3873,1081.1309724342,8.53259366801903,6.23259366801903,102.364023705674,10.5274149714296,0.218952823163169,134
1,SE-ET-NMPC,19,16045,1,0,75.3731343283582,1858.09328432836,2709.0343,1067.87877637051,10.2661746177694,7.96617461776937,102.369919959855,10.5270491807036,0.218951245425792,134
1,SE-ET-NMPC,20,16046,1,0,76.1194029850746,1949.53565,3754.2235,1103.40745839636,8.73147914950235,6.43147914950235,102.398892712829,10.5608167923955,0.219109632250793,134
1,SE-ET-NMPC,21,16047,1,0,75.9398496240601,1982.5262593985,2983.4275,1125.0103640986,8.538660167482,6.238660167482,101.619132201105,10.6346367120263,0.218187148721125,133
1,SE-ET-NMPC,22,16048,1,0,74.8091603053435,1955.87111603053,3083.5768,1144.00125629381,5.80925300160042,3.50925300160042,99.6404381307868,10.3651565217433,0.214384320281463,131
1,SE-ET-NMPC,23,16049,1,0,75.5555555555556,2001.62281333333,3030.7321,1147.56284636933,7.65293640677434,5.35293640677434,103.374270154557,10.7653035750631,0.221336552704087,135
1,SE-ET-NMPC,24,16050,1,0,75.3731343283582,1991.43121044776,2893.1812,1144.882251461,8.28523983174436,5.98523983174436,102.367064748394,10.5292461302911,0.218961444869721,134
1,SE-ET-NMPC,25,16051,1,0,75.3731343283582,1986.97802164179,3078.0684,1143.64358875934,9.04270079063748,6.74270079063747,102.370300610071,10.5271642723225,0.218951791526962,134
1,SE-ET-NMPC,26,16052,1,0,74.8091603053435,1919.70398854962,2919.3061,1121.36518279241,6.26469443252783,3.96469443252783,99.5887030706139,10.4124329190653,0.214604018926663,131
1,SE-ET-NMPC,27,16053,1,0,75.3731343283582,1889.30739552239,2822.7174,1085.29115715559,8.16341414577844,5.86341414577844,102.380164996422,10.5308934607531,0.218969431372931,134
1,SE-ET-NMPC,28,16054,1,0,75.3731343283582,1888.48675298507,2726.721,1084.61639883064,7.97151064015361,5.67151064015361,102.430337153545,10.5274407745424,0.218954417332743,134
1,SE-ET-NMPC,29,16055,1,0,75,1870.28299924242,2636.399,1084.67863236052,6.52010565901291,4.22010565901291,101.412329730767,10.3065409848397,0.21539987735653,132
1,SE-ET-NMPC,30,16056,1,0,75.187969924812,1875.96203157895,2673.8223,1082.55290594235,6.89153055800864,4.59153055800864,101.467783629924,10.4581487351475,0.217359334441838,133
1,SE-ET-NMPC,31,16057,1,0,75.3731343283582,1886.31814029851,2655.4095,1083.29429455202,10.2956364066022,7.99563640660218,102.369932267685,10.5270478812982,0.21895123962922,134
1,SE-ET-NMPC,32,16058,1,0,75.9398496240601,1901.34079323308,2655.8574,1075.17470522904,8.9975537903762,6.6975537903762,101.14173355425,10.4313767936201,0.217227025672037,133
1,SE-ET-NMPC,33,16059,1,0,75.3731343283582,1885.12898358209,2668.8202,1082.45035748854,7.77194755146948,5.47194755146948,102.381416286712,10.5289931920092,0.218960582209678,134
1,SE-ET-NMPC,34,16060,1,0,74.6153846153846,1778.70638384615,2536.2144,1042.7395795974,4.94858635318598,2.64858635318598,100.122685992616,10.2467429379726,0.212591876302143,130
1,SE-ET-NMPC,35,16061,1,0,76.1194029850746,1809.34235373134,2694.9694,1018.39799992339,11.188305006787,8.88830500678695,102.209269510654,10.4891344094468,0.218770559270081,134
1,SE-ET-NMPC,36,16062,1,0,76.1194029850746,1806.87466567164,2540.3931,1016.67511421741,8.56819398954497,6.26819398954497,102.41089711151,10.5616733423393,0.219113900327089,134
1,SE-ET-NMPC,37,16063,1,0,75.3731343283582,1790.54467462687,2553.6345,1028.19676281727,9.24584375681892,6.94584375681892,102.370019846084,10.5270268829915,0.218951143483316,134
1,SE-ET-NMPC,38,16064,1,0,76.1194029850746,1807.75988656716,2515.2988,1017.22425521956,7.46967087986664,5.16967087986664,102.40324864142,10.5672364133071,0.21913971784975,134
1,SE-ET-NMPC,39,16065,1,0,75.187969924812,1781.26483609023,2507.3854,1027.88796563251,7.01938112123508,4.71938112123508,101.178056120228,10.4868499135577,0.217486971557593,133
1,SE-ET-NMPC,40,16066,1,0,75.9398496240601,1802.51652105263,2530.4671,1019.41022796893,8.00585112333438,5.70585112333438,101.293724792009,10.4485283581932,0.21731052556389,133
1,SE-ET-NMPC,41,16067,1,0,75.3731343283582,1790.15332164179,2569.4256,1028.07760962847,7.66708626532429,5.36708626532429,102.397970182636,10.5245798292258,0.218940333365029,134
1,SE-ET-NMPC,42,16068,1,0,75.7352941176471,1801.62216029412,2579.868,1024.30653316327,7.4760386038753,5.1760386038753,105.163007207785,10.8719876187585,0.223124669306215,136
1,SE-ET-NMPC,43,16069,1,0,75.3731343283582,1833.33297761194,3342.4205,1058.87474471336,8.1959327121051,5.8959327121051,102.373292961057,10.5276953496843,0.218954338913612,134
1,SE-ET-NMPC,44,16070,1,0,75.3731343283582,1793.61546492537,2532.6854,1029.96258029716,8.62003979772486,6.32003979772486,102.400656231202,10.5648730097493,0.219128619769728,134
1,SE-ET-NMPC,45,16071,1,0,75.3731343283582,1793.21873059701,2610.1325,1029.83549644715,10.4565463873604,8.15654638736039,102.370022451515,10.5270277393828,0.218951147541785,134
1,SE-ET-NMPC,46,16072,1,0,75.9398496240601,1809.22639172932,2535.6655,1023.08436451775,8.17360450708174,5.87360450708174,101.263048724873,10.4493932032109,0.217313883935235,133
1,SE-ET-NMPC,47,16073,1,0,75.3731343283582,1794.98942313433,2626.4235,1031.14007401305,7.98187089912004,5.68187089912004,102.370542520907,10.5272461511431,0.21895217939382,134
1,SE-ET-NMPC,48,16074,1,0,74.8091603053435,1779.35518167939,2553.5075,1037.48239882704,5.8610918144525,3.5610918144525,99.9193701738473,10.3321259945299,0.214236219022755,131
1,SE-ET-NMPC,49,16075,1,0,75.3731343283582,1790.62064104478,2522.1785,1028.15564802184,8.06972778898089,5.76972778898089,102.372454782674,10.5271528143034,0.218951785872146,134
1,SE-ET-NMPC,50,16076,1,0,75.187969924812,1795.47336240601,3309.3596,1039.77217382403,7.55182217041005,5.25182217041005,101.287324792022,10.4573023792434,0.217351370554288,133
1,SE-ET-NMPC,51,16077,1,0,75.3731343283582,1795.57234850746,2839.6123,1031.92271027548,7.686900812953,5.38690081295301,102.369785182184,10.527941875385,0.218955412590173,134
1,SE-ET-NMPC,52,16078,1,0,75,1790.19011818182,3217.6656,1040.89198115032,6.77235338688558,4.47235338688558,100.521561473316,10.4115947184288,0.215870833518988,132
1,SE-ET-NMPC,53,16079,1,0,75.3731343283582,1795.34519850746,2591.6492,1031.27963068093,9.72785964092942,7.42785964092942,102.398104331622,10.5740533658032,0.219171448438415,134
1,SE-ET-NMPC,54,16080,1,0,75.9398496240601,1803.52973609023,2545.5475,1019.73225287269,7.47136789660732,5.17136789660732,101.779641690819,10.6388324751533,0.218210315806425,133
1,SE-ET-NMPC,55,16081,1,0,75.9398496240601,1805.78223458647,2525.1588,1021.28608762454,8.28529959811249,5.98529959811249,101.627403051583,10.6328749880941,0.218179102750291,133
1,SE-ET-NMPC,56,16082,1,0,75.3731343283582,1794.78559477612,2572.1596,1030.61292901575,7.06139799310634,4.76139799310634,102.48480078281,10.5250934671137,0.218944662356627,134
1,SE-ET-NMPC,57,16083,1,0,75.187969924812,1790.00509699248,2546.1224,1033.02418059402,6.20448331813028,3.90448331813028,102.516666485686,10.6314105956515,0.218192023355241,133
1,SE-ET-NMPC,58,16084,1,0,75.3731343283582,1791.88675522388,2590.265,1029.09707421135,9.53247376576777,7.23247376576776,102.369951197308,10.5270262029573,0.218951138781057,134
1,SE-ET-NMPC,59,16085,1,0,75.3731343283582,1791.95738955224,2548.7695,1028.97145197399,7.76344736443363,5.46344736443363,102.380660082321,10.529639544698,0.218963584795554,134
1,SE-ET-NMPC,60,16086,1,0,75.9398496240601,1803.64803308271,2526.1015,1019.94546170239,7.51925986773887,5.21925986773887,101.384916418789,10.4445439989387,0.217293939394825,133
1,SE-ET-NMPC,61,16087,1,0,75.3731343283582,1794.06552985075,2537.289,1030.25511468699,10.2684952026752,7.96849520267524,102.369903581511,10.5270273674765,0.218951143162896,134
1,SE-ET-NMPC,62,16088,1,0,75.187969924812,1787.47077218045,2499.8552,1031.39179771611,7.37232069413148,5.07232069413148,101.20160753295,10.4320698597479,0.217231593813808,133
1,SE-ET-NMPC,63,16089,1,0,75.3731343283582,1793.01908208955,2534.2861,1029.51487481695,7.92928147253245,5.62928147253245,102.372107052028,10.5301063783202,0.218965575508135,134
1,SE-ET-NMPC,64,16090,1,0,75.3731343283582,1793.39131268657,2558.9912,1029.70361323346,8.01407376368364,5.71407376368364,102.443161246027,10.5581269420799,0.219098050552358,134
1,SE-ET-NMPC,65,16091,1,0,75.7575757575758,1811.12487272727,2968.3461,1031.44145296111,6.45382899745365,4.15382899745365,100.646941033731,10.4142418875668,0.215885985792986,132
1,SE-ET-NMPC,66,16092,1,0,75.187969924812,1794.37971278196,2961.1665,1037.46407314577,6.85746255212732,4.55746255212732,102.204318017484,10.6369276913885,0.218210854996827,133
1,SE-ET-NMPC,67,16093,1,0,74.8091603053435,1779.26367938931,2572.9205,1037.33160252436,5.51233339677516,3.21233339677516,100.45360436036,10.4647470428042,0.214867620647647,131
1,SE-ET-NMPC,68,16094,1,0,75,1778.35655833333,2510.3652,1031.39445188757,6.20078992719337,3.90078992719337,101.580674199433,10.3766684424396,0.215731213753797,132
1,SE-ET-NMPC,69,16095,1,0,75,1778.27693106061,2610.5868,1031.44645320602,7.0080014029551,4.7080014029551,101.521647711775,10.5463057682186,0.216522350704496,132
1,SE-ET-NMPC,70,16096,1,0,75.3731343283582,1790.61089925373,2555.8192,1028.40198798655,9.34630712406842,7.04630712406842,102.37076538215,10.5272527026005,0.218952214950958,134
1,SE-ET-NMPC,71,16097,1,0,75.9398496240601,1804.81044285714,2511.6304,1020.68720011733,7.71524318122384,5.41524318122385,101.384101027251,10.4416415515427,0.21728036269932,133
1,SE-ET-NMPC,72,16098,1,0,75,1780.16125227273,2518.5662,1032.4216551052,5.00155184197672,2.70155184197673,100.835136826652,10.9479805112811,0.218383489778212,132
1,SE-ET-NMPC,73,16099,1,0,75.187969924812,1788.14520977444,2534.0724,1031.86413567749,5.88897347208536,3.58897347208536,102.519332111738,10.6424409911267,0.218243610295953,133
1,SE-ET-NMPC,74,16100,1,0,74.8091603053435,1774.54556870229,2502.6096,1034.37563480627,6.12605270519235,3.82605270519235,100.242559105544,10.3177185136307,0.214176097481099,131
1,SE-ET-NMPC,75,16101,1,0,75.7575757575758,1799.49797727273,2505.4482,1022.62425181235,9.08320742603398,6.78320742603398,100.668225884861,10.3328091755017,0.215506051691888,132
1,SE-ET-NMPC,76,16102,1,0,75.187969924812,1782.08683383459,2511.2455,1028.38969499139,7.15731968056,4.85731968056,102.005170647544,10.6900927433785,0.218454786242585,133
1,SE-ET-NMPC,77,16103,1,0,75.3731343283582,1789.74622313433,2496.0383,1027.5743503615,6.96368293007233,4.66368293007233,102.632847444048,10.7105350817357,0.219814229539309,134
1,SE-ET-NMPC,78,16104,1,0,74.8091603053435,1773.22386717557,2487.6922,1033.5861405151,5.1878610320494,2.8878610320494,100.843107687921,10.3114069587341,0.214159959027278,131
1,SE-ET-NMPC,79,16105,1,0,76.1194029850746,1807.26944029851,2532.6895,1016.97761981807,8.90444503773631,6.6044450377363,102.370014798615,10.5270255097668,0.218951136956229,134
1,SE-ET-NMPC,80,16106,1,0,75.3731343283582,1788.98890298507,2539.8261,1027.30064518116,8.07267348983735,5.77267348983735,102.368718048685,10.5287808377805,0.218959308028999,134
1,SE-ET-NMPC,81,16107,1,0,76.1194029850746,1809.60729925373,2543.2991,1018.2166324834,6.61655646432935,4.31655646432935,103.106309076839,10.4141204863293,0.218440071298957,134
1,SE-ET-NMPC,82,16108,1,0,74.6153846153846,1767.76939538462,2496.9679,1035.70038935902,4.65542818131387,2.35542818131387,101.359077336052,10.2099560963246,0.212447504562203,130
1,SE-ET-NMPC,83,16109,1,0,75,1779.42974393939,2807.8663,1032.77747121095,5.87794173492159,3.57794173492159,102.211910597356,10.7434445970212,0.217458609837137,132
1,SE-ET-NMPC,84,16110,1,0,75.3731343283582,1788.31837985075,2539.5001,1026.90215394249,9.82032758868907,7.52032758868907,102.369913049228,10.5270276318979,0.218951144608516,134
1,SE-ET-NMPC,85,16111,1,0,75.187969924812,1784.09405413534,2522.4099,1029.60035602062,7.1430960792045,4.8430960792045,101.299322219905,10.4504670104039,0.217319706226504,133
1,SE-ET-NMPC,86,16112,1,0,75.5555555555556,1796.98470222222,2648.3976,1027.07803083812,9.11801518375785,6.81801518375785,102.813627646178,10.4956366467654,0.220064364188059,135
1,SE-ET-NMPC,87,16113,1,0,75.9398496240601,1805.42570225564,2568.5074,1020.83866724845,7.68231423214947,5.38231423214947,101.620424199884,10.6335533568831,0.21818211661604,133
1,SE-ET-NMPC,88,16114,1,0,75.7352941176471,1799.37381397059,2577.7798,1023.22577191326,8.48373164613207,6.18373164613207,104.189047861139,10.5675213013335,0.221680733110922,136
1,SE-ET-NMPC,89,16115,1,0,75.3731343283582,1789.48758059702,2560.03,1027.58470718696,9.61451666966343,7.31451666966342,102.369949413501,10.5270263336248,0.21895113935182,134
1,SE-ET-NMPC,90,16116,1,0,75.3731343283582,1796.0158858209,2551.2004,1031.39927269315,8.57480898998312,6.27480898998312,102.370649286396,10.527792086315,0.218954732063547,134
1,SE-ET-NMPC,91,16117,1,0,75.9398496240601,1805.18839022556,2554.726,1021.02369273377,7.00486990716042,4.70486990716042,101.164149106739,10.5110237637026,0.217599588927097,133
1,SE-ET-NMPC,92,16118,1,0,75.3731343283582,1821.74930223881,2869.5417,1049.09397596135,8.02071909604838,5.72071909604838,102.394638666499,10.5362839424376,0.218994934260198,134
1,SE-ET-NMPC,93,16119,1,0,74.8091603053435,1785.59528244275,2553.4315,1040.84930318489,5.65943868697259,3.35943868697259,99.9821020030781,10.4557565833265,0.214815144528211,131
1,SE-ET-NMPC,94,16120,1,0,75.3731343283582,1801.59832835821,2560.84,1034.62317642135,8.71867187861915,6.41867187861915,102.37005554842,10.5270997962703,0.218951484885875,134
1,SE-ET-NMPC,95,16121,1,0,75.3731343283582,1802.62420746269,2642.4558,1035.56093715173,6.57756453483378,4.27756453483378,102.254205557868,10.5019980443903,0.218831649400715,134
1,SE-ET-NMPC,96,16122,1,0,75.3731343283582,1797.61469104478,2547.8838,1032.32731077056,8.04269360577056,5.74269360577056,102.188802121556,10.4936391553805,0.218791148038074,134
1,SE-ET-NMPC,97,16123,1,0,75.3731343283582,1797.29070671642,2611.2764,1032.17157641504,8.27473951856806,5.97473951856806,102.375051093859,10.5282095046236,0.218956779821303,134
1,SE-ET-NMPC,98,16124,1,0,75.3731343283582,1789.97420223881,2534.776,1027.75583277841,6.26215801015546,3.96215801015546,103.936506314324,10.9441818993839,0.220934664156012,134
1,SE-ET-NMPC,99,16125,1,0,75.7575757575758,1807.63380984849,3076.486,1028.96807293995,8.40254793333047,6.10254793333046,100.379531908891,10.4335289894728,0.215970141686893,132
1,SE-ET-NMPC,100,16126,1,0,75.9398496240601,1805.88926466165,2525.5985,1021.35185480618,7.99367494698349,5.69367494698349,101.261119372955,10.4463748380676,0.217299740983578,133
3,Proposed ET-NMPC,1,23027,1,0,76.2962962962963,1925.09660148148,2666.74,1077.94487727282,5.19522834153874,3.47216524033313,104.22860330877,10.7638120590915,0.221348570374967,135
3,Proposed ET-NMPC,2,23028,1,0,76.5151515151515,1923.94529166667,2712.2361,1070.64494682143,5.4138680736359,3.1138680736359,101.436271445836,11.329711829345,0.220180078911118,132
3,Proposed ET-NMPC,3,23029,1,0,76.1194029850746,1918.06609253731,2709.4681,1079.45632134644,5.109200380783,3.26185692296487,102.498140764866,10.4402114560991,0.218548438549219,134
3,Proposed ET-NMPC,4,23030,1,0,76.6917293233083,1929.9111443609,2692.0191,1068.95153981995,4.92952570901879,2.62952570901879,104.531570713194,11.5445408349318,0.222502421693951,133
3,Proposed ET-NMPC,5,23031,1,0,76.1194029850746,1916.92737537313,2663.3239,1078.51949135299,5.38446478554976,3.60741891222065,102.375295099045,10.8493029205155,0.220456750200736,134
3,Proposed ET-NMPC,6,23032,1,0,75.5725190839695,1898.94640458015,2661.7841,1084.46091790791,4.78312479394435,2.48312479394435,100.760636732025,10.9494243864021,0.217138579180047,131
3,Proposed ET-NMPC,7,23033,1,0,75.9398496240601,1911.7291887218,2651.6783,1080.83827583103,4.40675459805225,2.48478064537476,101.151426676622,11.0452179854325,0.220094756356509,133
3,Proposed ET-NMPC,8,23034,1,0,76.6917293233083,1929.62945338346,2654.2653,1068.68275629021,3.22182609459081,1.47547842500942,104.908521610074,11.9449666076877,0.224381358776137,133
3,Proposed ET-NMPC,9,23035,1,0,76.9784172661871,1940.94425971223,2667.2423,1066.08911995004,4.1652013873629,2.48036903050057,108.866825712133,12.9060854431317,0.236459119077947,139
3,Proposed ET-NMPC,10,23036,1,0,76.1194029850746,1920.30150149254,2651.5834,1080.55051178054,4.68595643644516,2.94968363576251,102.301774978572,10.9880053416677,0.221103054873378,134
3,Proposed ET-NMPC,11,23037,1,0,77.6978417266187,1960.82616834532,2673.4889,1055.23256834862,4.54372562908706,2.82798923506115,108.695356795474,12.8789110085297,0.236328365227364,139
3,Proposed ET-NMPC,12,23038,1,0,76.8115942028985,1940.70828695652,2700.3991,1071.31572818769,4.97083939849484,3.09631292765825,108.208724001548,12.9044006176436,0.235186624053566,138
3,Proposed ET-NMPC,13,23039,1,0,75.5555555555556,1905.05400444444,2994.8629,1089.13840853405,4.6171569338382,2.95258568950317,103.645261359035,11.1811058323304,0.223284965275515,135
