TrialIndex,ScenarioSeed,AlgorithmMode,SampleIndex,TimeSec,X,Y,Z
1,2027,Asymmetric ET-NMPC,128,12.7,39.6171897647022,37.7541292928145,13.3525036465035
1,2027,Asymmetric ET-NMPC,129,12.8,39.7079513961336,38.1075485970709,13.1451401861315
1,2027,Asymmetric ET-NMPC,130,12.9,39.7876066543239,38.4362819107474,12.9507092561584
1,2027,Asymmetric ET-NMPC,131,13,39.8567622414319,38.7411556333774,12.7711267881345
1,2027,Asymmetric ET-NMPC,132,13.1,39.9160175074013,39.022721929585,12.6076299508074
1,2027,Asymmetric ET-NMPC,133,13.2,39.9659608067138,39.2812762996887,12.4609776536632
1,2027,Asymmetric ET-NMPC,134,13.3,40.0071890781682,39.5168757946173,12.3315625835328
1,2027,Asymmetric ET-NMPC,135,13.4,40.0429962419094,39.7263591534976,12.2158791931639
1,2027,Symmetric-energy ET-NMPC,1,0,0,0,3
1,2027,Symmetric-energy ET-NMPC,2,0.1,0,0,3
1,2027,Symmetric-energy ET-NMPC,3,0.2,0.0209497155622598,0.0209497155622598,3.00471368600151
1,2027,Symmetric-energy ET-NMPC,4,0.3,0.0628491466867795,0.0628491466867795,3.01414105800453
1,2027,Symmetric-energy ET-NMPC,5,0.4,0.125698293373559,0.125698293373559,3.02828211600905
1,2027,Symmetric-energy ET-NMPC,6,0.5,0.209497155622598,0.209497155622598,3.04713686001508
1,2027,Symmetric-energy ET-NMPC,7,0.6,0.314245733433897,0.314245733433897,3.07070529002263
1,2027,Symmetric-energy ET-NMPC,8,0.7,0.439944026807456,0.439944026807456,3.09898740603168
1,2027,Symmetric-energy ET-NMPC,9,0.8,0.586592035743275,0.586592035743275,3.13198320804224
1,2027,Symmetric-energy ET-NMPC,10,0.9,0.754189760241354,0.754189760241354,3.16969269605431
1,2027,Symmetric-energy ET-NMPC,11,1,0.942737200301692,0.942737200301692,3.21211587006788
1,2027,Symmetric-energy ET-NMPC,12,1.1,1.15223435592429,1.15223435592429,3.25925273008297
1,2027,Symmetric-energy ET-NMPC,13,1.2,1.38268122710915,1.38268122710915,3.31110327609956
1,2027,Symmetric-energy ET-NMPC,14,1.3,1.63407781385627,1.63407781385627,3.36766750811766
1,2027,Symmetric-energy ET-NMPC,15,1.4,1.90642411616564,1.90642411616564,3.42894542613727
1,2027,Symmetric-energy ET-NMPC,16,1.5,2.19972013403728,2.19972013403728,3.49493703015839
1,2027,Symmetric-energy ET-NMPC,17,1.6,2.5104742482108,2.5104742482108,3.56485670584743
1,2027,Symmetric-energy ET-NMPC,18,1.7,2.83432193461074,2.83432193461074,3.63772243528742
1,2027,Symmetric-energy ET-NMPC,19,1.8,3.16798980018048,3.16798980018048,3.71279770504061
1,2027,Symmetric-energy ET-NMPC,20,1.9,3.50902280012758,3.50902280012758,3.78953013002871
1,2027,Symmetric-energy ET-NMPC,21,2,3.85557965085769,3.85557965085769,3.86750542144298
1,2027,Symmetric-energy ET-NMPC,22,2.1,4.20474157689536,4.20474157689536,3.94606685480146
1,2027,Symmetric-energy ET-NMPC,23,2.2,4.55390350293302,4.55390350293302,4.02462828815993
1,2027,Symmetric-energy ET-NMPC,24,2.3,4.90306542897069,4.90306542897069,4.1031897215184
1,2027,Symmetric-energy ET-NMPC,25,2.4,5.25222735500835,5.25222735500835,4.18175115487688
1,2027,Symmetric-energy ET-NMPC,26,2.5,5.60138928104601,5.60138928104601,4.26031258823535
1,2027,Symmetric-energy ET-NMPC,27,2.6,5.95055120708368,5.95055120708368,4.33887402159383
1,2027,Symmetric-energy ET-NMPC,28,2.7,6.29971313312134,6.29971313312134,4.4174354549523
1,2027,Symmetric-energy ET-NMPC,29,2.8,6.64887505915901,6.64887505915901,4.49599688831078
1,2027,Symmetric-energy ET-NMPC,30,2.9,6.99803698519667,6.99803698519667,4.57455832166925
1,2027,Symmetric-energy ET-NMPC,31,3,7.34719891123433,7.34719891123433,4.65311975502772
1,2027,Symmetric-energy ET-NMPC,32,3.1,7.71271142094403,7.6756543736485,4.74541067796176
1,2027,Symmetric-energy ET-NMPC,33,3.2,8.09324433229366,7.98239997709986,4.85077593856998
1,2027,Symmetric-energy ET-NMPC,34,3.3,8.49010707875081,8.26547043108228,4.96200128890287
1,2027,Symmetric-energy ET-NMPC,35,3.4,8.90138185160332,8.52434103502526,5.07964087250171
1,2027,Symmetric-energy ET-NMPC,36,3.5,9.32806691090073,8.75892083952701,5.19327262639245
1,2027,Symmetric-energy ET-NMPC,37,3.6,9.75892456505113,8.99588515456932,5.2838794432251
1,2027,Symmetric-energy ET-NMPC,38,3.7,10.1894709402232,9.2401661640478,5.35428261953417
1,2027,Symmetric-energy ET-NMPC,39,3.8,10.6277841990502,9.47546219485304,5.40445497271493
1,2027,Symmetric-energy ET-NMPC,40,3.9,11.0725886707447,9.69348218566558,5.47239807808004
1,2027,Symmetric-energy ET-NMPC,41,4,11.5159594594746,9.91569166765762,5.53600067090391
1,2027,Symmetric-energy ET-NMPC,42,4.1,11.9596821606615,10.1377978563457,5.59747428636485
1,2027,Symmetric-energy ET-NMPC,43,4.2,12.4048604430873,10.3560662067261,5.66209026023099
1,2027,Symmetric-energy ET-NMPC,44,4.3,12.8451172220582,10.5809604483933,5.73690034400997
1,2027,Symmetric-energy ET-NMPC,45,4.4,13.2802504076492,10.8114790307716,5.82361997255962
1,2027,Symmetric-energy ET-NMPC,46,4.5,13.7104248324213,11.0477016824225,5.91926945305484
1,2027,Symmetric-energy ET-NMPC,47,4.6,14.1353228266859,11.2884418489145,6.02653485617861
1,2027,Symmetric-energy ET-NMPC,48,4.7,14.5557964963306,11.534752249011,6.13848609529559
1,2027,Symmetric-energy ET-NMPC,49,4.8,14.9700762980647,11.789803732512,6.25390267399695
1,2027,Symmetric-energy ET-NMPC,50,4.9,15.3773854011278,12.0555083662444,6.37009364686072
1,2027,Symmetric-energy ET-NMPC,51,5,15.7730411870022,12.3312667768632,6.50205499755514
1,2027,Symmetric-energy ET-NMPC,52,5.1,16.1516919702553,12.6242097960154,6.64630468341895
1,2027,Symmetric-energy ET-NMPC,53,5.2,16.5234813794941,12.9225117636841,6.79726352305043
1,2027,Symmetric-energy ET-NMPC,54,5.3,16.8943448019857,13.2274257412614,6.93686219115221
1,2027,Symmetric-energy ET-NMPC,55,5.4,17.2467437473009,13.5554876037882,7.07173397358336
1,2027,Symmetric-energy ET-NMPC,56,5.5,17.5976084399419,13.8867861878587,7.2026355230426
1,2027,Symmetric-energy ET-NMPC,57,5.6,17.96191748308,14.2009021920456,7.33905420578623
1,2027,Symmetric-energy ET-NMPC,58,5.7,18.3307640185049,14.4980964521725,7.45111994739922
1,2027,Symmetric-energy ET-NMPC,59,5.8,18.7116199715908,14.8082855968062,7.54456210892414
1,2027,Symmetric-energy ET-NMPC,60,5.9,19.1034993344758,15.0986795152107,7.6545709135651
1,2027,Symmetric-energy ET-NMPC,61,6,19.5001440840635,15.3903033694927,7.7419120278141
1,2027,Symmetric-energy ET-NMPC,62,6.1,19.9125355208235,15.6644730532615,7.81093584536373
1,2027,Symmetric-energy ET-NMPC,63,6.2,20.3354678954953,15.9172699166477,7.89591791592311
1,2027,Symmetric-energy ET-NMPC,64,6.3,20.7673894303031,16.1482901160635,7.99628452008571
1,2027,Symmetric-energy ET-NMPC,65,6.4,21.2067798555474,16.357303496874,8.11139082245793
1,2027,Symmetric-energy ET-NMPC,66,6.5,21.6520543282175,16.544148230571,8.2410815679956
1,2027,Symmetric-energy ET-NMPC,67,6.6,22.0907901092024,16.720773514729,8.39820966694365
1,2027,Symmetric-energy ET-NMPC,68,6.7,22.5292468965742,16.9089117913396,8.54774104987552
1,2027,Symmetric-energy ET-NMPC,69,6.8,22.9649240553029,17.1062243946125,8.69352565109177
1,2027,Symmetric-energy ET-NMPC,70,6.9,23.4055738268665,17.2813102308577,8.85218481019492
1,2027,Symmetric-energy ET-NMPC,71,7,23.8409662369581,17.4606753201253,9.0202967193108
1,2027,Symmetric-energy ET-NMPC,72,7.1,24.2598308527266,17.6567086732541,9.16972706011299
1,2027,Symmetric-energy ET-NMPC,73,7.2,24.6578742803431,17.8600471734167,9.29883222070053
1,2027,Symmetric-energy ET-NMPC,74,7.3,25.0321320003006,18.06406402351,9.40966773562825
1,2027,Symmetric-energy ET-NMPC,75,7.4,25.3801408273191,18.2592700420991,9.5089548797757
1,2027,Symmetric-energy ET-NMPC,76,7.5,25.7031996920348,18.4384905641365,9.61292852379817
1,2027,Symmetric-energy ET-NMPC,77,7.6,26.0089380492026,18.6350315951946,9.73422267547908
1,2027,Symmetric-energy ET-NMPC,78,7.7,26.3114560093133,18.8526632535735,9.87660745261324
1,2027,Symmetric-energy ET-NMPC,79,7.8,26.6254033672954,19.0899082868479,10.0386056024687
1,2027,Symmetric-energy ET-NMPC,80,7.9,26.956142162116,19.3447323965262,10.2181828228823
1,2027,Symmetric-energy ET-NMPC,81,8,27.3042014650683,19.6168770145746,10.4150805510211
1,2027,Symmetric-energy ET-NMPC,82,8.1,27.6603133985189,19.8989998431393,10.6238651300894
1,2027,Symmetric-energy ET-NMPC,83,8.2,28.0130217463037,20.1818252027719,10.8374222356879
1,2027,Symmetric-energy ET-NMPC,84,8.3,28.3624706581329,20.465277818032,11.0554590970751
1,2027,Symmetric-energy ET-NMPC,85,8.4,28.7088018795124,20.7492903817751,11.2777011919489
1,2027,Symmetric-energy ET-NMPC,86,8.5,29.0521542005219,21.0338027360631,11.5038911650133
1,2027,Symmetric-energy ET-NMPC,87,8.6,29.392663022491,21.3187611375255,11.7337877756827
1,2027,Symmetric-energy ET-NMPC,88,8.7,29.7304600038205,21.6041175763247,11.967164943033
1,2027,Symmetric-energy ET-NMPC,89,8.8,30.0656728139064,21.8898291877609,12.2038107692055
1,2027,Symmetric-energy ET-NMPC,90,8.9,30.3984249426002,22.1758577073987,12.4435266568799
1,2027,Symmetric-energy ET-NMPC,91,9,30.7288355730982,22.4621689849651,12.6861264664268
1,2027,Symmetric-energy ET-NMPC,92,9.1,31.0570195026464,22.7487325445689,12.9314357297934
1,2027,Symmetric-energy ET-NMPC,93,9.2,31.3830871114443,23.0355211956822,13.179290897352
1,2027,Symmetric-energy ET-NMPC,94,9.3,31.7071443653348,23.3225106822652,13.4295386361865
1,2027,Symmetric-energy ET-NMPC,95,9.4,32.0292928482342,23.6096793687754,13.6820351717143
1,2027,Symmetric-energy ET-NMPC,96,9.5,32.3496298180585,23.8970079585137,13.9366456728387
1,2027,Symmetric-energy ET-NMPC,97,9.6,32.670069133577,24.1862974823222,14.188895978061
1,2027,Symmetric-energy ET-NMPC,98,9.7,32.9938289016459,24.4805287916499,14.4309859390079
1,2027,Symmetric-energy ET-NMPC,99,9.8,33.323822845597,24.7822011139897,14.6548113327632
1,2027,Symmetric-energy ET-NMPC,100,9.9,33.6607320096221,25.0917099654797,14.85654503358
1,2027,Symmetric-energy ET-NMPC,101,10,34.0039466751341,25.408376351364,15.0352237772191
1,2027,Symmetric-energy ET-NMPC,102,10.1,34.3524440188949,25.7312118326902,15.1911944584015
1,2027,Symmetric-energy ET-NMPC,103,10.2,34.7052683322048,26.0592857747056,15.324919895428
1,2027,Symmetric-energy ET-NMPC,104,10.3,35.0615362770245,26.3917312541955,15.436960756995
1,2027,Symmetric-energy ET-NMPC,105,10.4,35.4204398328766,26.727748757758,15.5279578717646
1,2027,Symmetric-energy ET-NMPC,106,10.5,35.7812472291057,27.0666079263001,15.5986154030072
1,2027,Symmetric-energy ET-NMPC,107,10.6,36.143302184806,27.4076476318213,15.6496852405908
1,2027,Symmetric-energy ET-NMPC,108,10.7,36.5024744683868,27.754168900225,15.679988396388
1,2027,Symmetric-energy ET-NMPC,109,10.8,36.8552736946465,28.1083535723811,15.6892579141869
1,2027,Symmetric-energy ET-NMPC,110,10.9,37.1965154918375,28.4736208234244,15.6776876434414
1,2027,Symmetric-energy ET-NMPC,111,11,37.5201475238813,28.8535759997585,15.6477481743059
1,2027,Symmetric-energy ET-NMPC,112,11.1,37.8259674240844,29.246177993572,15.5993967204143
1,2027,Symmetric-energy ET-NMPC,113,11.2,38.1115427051913,29.6513952270808,15.5342372814342
1,2027,Symmetric-energy ET-NMPC,114,11.3,38.3759639610504,30.0678943204447,15.4529359611685
1,2027,Symmetric-energy ET-NMPC,115,11.4,38.6187409963233,30.4941224698466,15.3560397496761
1,2027,Symmetric-energy ET-NMPC,116,11.5,38.8395600345579,30.9285469712203,15.2441723953705
1,2027,Symmetric-energy ET-NMPC,117,11.6,39.0382776591194,31.3696782387487,15.1180196684978
1,2027,Symmetric-energy ET-NMPC,118,11.7,39.2149117737089,31.8160891982233,14.9783141037403
1,2027,Symmetric-energy ET-NMPC,119,11.8,39.3700161330392,32.2662594880328,14.8257056246523
1,2027,Symmetric-energy ET-NMPC,120,11.9,39.504558983091,32.7187126629135,14.6608288644942
1,2027,Symmetric-energy ET-NMPC,121,12,39.6198152696505,33.172103537901,14.484327581534
1,2027,Symmetric-energy ET-NMPC,122,12.1,39.717272154065,33.6252656917768,14.2968543355096
1,2027,Symmetric-energy ET-NMPC,123,12.2,39.7979850246117,34.077957417671,14.1004984498452
1,2027,Symmetric-energy ET-NMPC,124,12.3,39.8625162762494,34.5315116512777,13.9001880039382
1,2027,Symmetric-energy ET-NMPC,125,12.4,39.9123292896947,34.9874750600727,13.70115023483
1,2027,Symmetric-energy ET-NMPC,126,12.5,39.9494094255826,35.447191461334,13.5080546783459
1,2027,Symmetric-energy ET-NMPC,127,12.6,39.9769537203379,35.9096322680411,13.3199328770615
1,2027,Symmetric-energy ET-NMPC,128,12.7,39.9975613139153,36.3712879116914,13.1369863610235
1,2027,Symmetric-energy ET-NMPC,129,12.8,40.0125715906944,36.8178058740966,12.9637460769496
1,2027,Symmetric-energy ET-NMPC,130,12.9,40.0231441093346,37.2410339064983,12.8033015971501
1,2027,Symmetric-energy ET-NMPC,131,13,40.0304380662443,37.6377132320119,12.6564371466417
1,2027,Symmetric-energy ET-NMPC,132,13.1,40.0352242088145,38.0079955453084,12.5236051090853
1,2027,Symmetric-energy ET-NMPC,133,13.2,40.0379655758556,38.352103743147,12.4052897713269
1,2027,Symmetric-energy ET-NMPC,134,13.3,40.039058798867,38.6700580187291,12.3015777199062
1,2027,Symmetric-energy ET-NMPC,135,13.4,40.0388336559255,38.9617057723201,12.2122263374095
1,2027,Symmetric-energy ET-NMPC,136,13.5,40.0375735152078,39.2267560761194,12.1367134679899
1,2027,Symmetric-energy ET-NMPC,137,13.6,40.0355312027907,39.4648174493027,12.0742767536485
1,2027,Symmetric-energy ET-NMPC,138,13.7,40.0334173504892,39.6740345510503,12.0200864256305
2,2028,Asymmetric ET-NMPC,1,0,0,0,3
2,2028,Asymmetric ET-NMPC,2,0.1,0,0,3
2,2028,Asymmetric ET-NMPC,3,0.2,0.0209497155622598,0.0209497155622598,3.00471368600151
2,2028,Asymmetric ET-NMPC,4,0.3,0.0628491466867795,0.0628491466867795,3.01414105800453
2,2028,Asymmetric ET-NMPC,5,0.4,0.125698293373559,0.125698293373559,3.02828211600905
2,2028,Asymmetric ET-NMPC,6,0.5,0.209497155622598,0.209497155622598,3.04713686001508
2,2028,Asymmetric ET-NMPC,7,0.6,0.314245733433897,0.314245733433897,3.07070529002263
2,2028,Asymmetric ET-NMPC,8,0.7,0.439944026807456,0.439944026807456,3.09898740603168
2,2028,Asymmetric ET-NMPC,9,0.8,0.586592035743275,0.586592035743275,3.13198320804224
