Algorithm,Step,px,py,pz,vx,vy,vz,TriggerSignal
C-NMPC,94,32.1642248639128,23.8525455633891,12.8387280395588,2.65475593271599,3.93549520693022,1.56976062313288,1
C-NMPC,95,32.4297004571844,24.2460950840821,12.9957041018721,2.41255891875151,4.09656367813867,1.54845907098235,1
C-NMPC,96,32.6709563490596,24.655751451896,13.1505500089703,2.18110848244151,4.25455154054181,1.46340595075155,1
C-NMPC,97,32.8890671973037,25.0812066059502,13.2968906040455,1.95357215289929,4.39892191342606,1.35389875655327,1
C-NMPC,98,33.0844244125937,25.5210987972928,13.4322804797008,1.73373997314874,4.52883825205516,1.21810089575048,1
C-NMPC,99,33.2577984099086,25.9739826224983,13.5540905692758,1.52247497733176,4.64299305030478,1.06051189442654,1
C-NMPC,100,33.4100459076417,26.4382819275288,13.6601417587185,1.32339597787303,4.7406408367884,0.88031104862071,1
C-NMPC,101,33.542385505429,26.9123460112076,13.7481728635806,1.25095586635957,4.79889322465992,0.636971929313772,1
C-NMPC,102,33.667481092065,27.3922353336736,13.8118700565119,1.39967009653813,4.78061517660773,0.432021011114928,1
C-NMPC,103,33.8074481017188,27.8702968513344,13.8550721576234,1.53463917690951,4.75283852511323,0.235390209851698,1
C-NMPC,104,33.9609120194098,28.3455807038457,13.8786111786086,1.65303003946026,4.71857808075772,0.0501256863769791,1
C-NMPC,105,34.1262150233558,28.8174385119215,13.8836237472463,1.75354908878733,4.68084758694556,-0.121373230158383,1
C-NMPC,106,34.3015699322345,29.285523270616,13.8714864242305,1.84174907102523,4.63989999886753,-0.281581888421095,1
C-NMPC,107,34.485744839337,29.7495132705028,13.8433282353884,1.9235333121325,4.59472863028697,-0.434152520593654,1
C-NMPC,108,34.6780981705503,30.2089861335315,13.799912983329,1.99922038180387,4.54617974290069,-0.579109324928738,1
C-NMPC,109,34.8780202087307,30.6636041078215,13.7420020508361,2.06914566660216,4.49501898400233,-0.716547656363587,1
C-NMPC,110,35.0849347753909,31.1131060062218,13.6703472851998,2.13509281148872,4.44227156561774,-0.841190836631778,1
C-NMPC,111,35.2984440565398,31.5573331627836,13.5862282015366,2.20204775790096,4.39068665335776,-0.934267833091457,1
C-NMPC,112,35.5186488323299,31.9964018281193,13.4928014182274,2.26978820059861,4.34223534855642,-0.996520798664263,1
C-NMPC,113,35.7456276523897,32.430625362975,13.393149338361,2.33775549553807,4.29804488202244,-1.03039285478999,1
C-NMPC,114,35.9794032019435,32.8604298511772,13.290110052882,2.40521177305927,4.25843755804666,-1.03955081210812,1
C-NMPC,115,36.2199243792495,33.2862736069819,13.1861549716712,2.4714014671305,4.22314046718936,-1.02823119124683,1
C-NMPC,116,36.4670645259625,33.7085876537008,13.0833318525465,2.53566218228197,4.1915474581253,-1.00067337509719,1
C-NMPC,117,36.7206307441907,34.1277423995133,12.9832645150368,2.59747351151478,4.1629389928393,-0.960765475481526,1
C-NMPC,118,36.9803780953422,34.5440362987973,12.8871879674886,2.61367413140595,4.16393067745695,-0.911256741073682,1
C-NMPC,119,37.2417455084828,34.960429366543,12.7960622933813,2.56998408952735,4.20294366395091,-0.854661533726196,1
C-NMPC,120,37.4987439174355,35.3807237329381,12.7105961400087,2.51077409034241,4.2488400216535,-0.802104692456496,1
C-NMPC,121,37.7498213264697,35.8056077351034,12.630385670763,2.46912726474329,4.28016294812082,-0.763947438005438,1
C-NMPC,122,37.9967340529441,36.2336240299155,12.5539909269625,2.40554666130345,4.24232101382999,-0.725262087438797,1
C-NMPC,123,38.2372887190744,36.6578561312985,12.4814647182186,2.29066767471332,4.09438933508072,-0.675861869664232,1
C-NMPC,124,38.4663554865457,37.0672950648066,12.4138785312522,2.14068816869035,3.8767028114854,-0.619797379613036,1
C-NMPC,125,38.6804243034148,37.4549653459551,12.3518987932909,1.98140206525196,3.62852970208786,-0.564678916069788,1
C-NMPC,126,38.87856450994,37.8178183161639,12.2954309016839,1.82494493940756,3.37781122679605,-0.513090022692797,1
C-NMPC,127,39.0610590038807,38.1555994388435,12.2441218994146,1.66178363720265,3.13150974731431,-0.46099423910237,1
C-NMPC,128,39.227237367601,38.4687504135749,12.1980224755044,1.49562660485378,2.88716161295388,-0.409169246718419,1
C-NMPC,129,39.3768000280864,38.7574665748703,12.1571055508325,1.32945753937337,2.64262150332031,-0.35829708873618,1
C-NMPC,130,39.5097457820237,39.0217287252023,12.1212758419589,1.1658463994151,2.39603568831519,-0.309034215090657,1
C-NMPC,131,39.6263304219652,39.2613322940338,12.0903724204498,1.00712638115061,2.14583693275917,-0.262039124705165,1
C-NMPC,132,39.7270430600803,39.4759159873098,12.0641685079793,0.855475951539108,1.89076952039757,-0.217962346807951,1
NP-ET-NMPC,1,0,0,3,0,0,0,0
NP-ET-NMPC,2,0,0,3,0.209497155622598,0.209497155622598,0.0471368600150846,0
NP-ET-NMPC,3,0.0209497155622598,0.0209497155622598,3.00471368600151,0.418994311245197,0.418994311245197,0.0942737200301692,0
NP-ET-NMPC,4,0.0628491466867795,0.0628491466867795,3.01414105800453,0.628491466867795,0.628491466867795,0.141410580045254,0
NP-ET-NMPC,5,0.125698293373559,0.125698293373559,3.02828211600905,0.837988622490393,0.837988622490393,0.188547440060338,0
NP-ET-NMPC,6,0.209497155622598,0.209497155622598,3.04713686001508,1.04748577811299,1.04748577811299,0.235684300075423,0
NP-ET-NMPC,7,0.314245733433897,0.314245733433897,3.07070529002263,1.25698293373559,1.25698293373559,0.282821160090508,0
NP-ET-NMPC,8,0.439944026807456,0.439944026807456,3.09898740603168,1.46648008935819,1.46648008935819,0.329958020105592,0
NP-ET-NMPC,9,0.586592035743275,0.586592035743275,3.13198320804224,1.67597724498079,1.67597724498079,0.377094880120677,0
NP-ET-NMPC,10,0.754189760241354,0.754189760241354,3.16969269605431,1.88547440060338,1.88547440060338,0.424231740135761,0
NP-ET-NMPC,11,0.942737200301692,0.942737200301692,3.21211587006788,2.09497155622598,2.09497155622598,0.471368600150846,0
NP-ET-NMPC,12,1.15223435592429,1.15223435592429,3.25925273008297,2.30446871184858,2.30446871184858,0.51850546016593,0
NP-ET-NMPC,13,1.38268122710915,1.38268122710915,3.31110327609956,2.51396586747118,2.51396586747118,0.565642320181015,0
NP-ET-NMPC,14,1.63407781385627,1.63407781385627,3.36766750811766,2.72346302309378,2.72346302309378,0.6127791801961,0
NP-ET-NMPC,15,1.90642411616564,1.90642411616564,3.42894542613727,2.93296017871638,2.93296017871638,0.659916040211184,0
NP-ET-NMPC,16,2.19972013403728,2.19972013403728,3.49493703015839,3.10754114173521,3.10754114173521,0.699196756890421,0
NP-ET-NMPC,17,2.5104742482108,2.5104742482108,3.56485670584743,3.23847686399933,3.23847686399933,0.728657294399849,0
NP-ET-NMPC,18,2.83432193461074,2.83432193461074,3.63772243528742,3.33667865569742,3.33667865569742,0.75075269753192,0
NP-ET-NMPC,19,3.16798980018048,3.16798980018048,3.71279770504061,3.41032999947099,3.41032999947099,0.767324249880973,0
NP-ET-NMPC,20,3.50902280012758,3.50902280012758,3.78953013002871,3.46556850730117,3.46556850730117,0.779752914142763,0
NP-ET-NMPC,21,3.85557965085769,3.85557965085769,3.86750542144298,3.49161926037664,3.49161926037664,0.785614333584743,0
NP-ET-NMPC,22,4.20474157689536,4.20474157689536,3.94606685480146,3.49161926037664,3.49161926037664,0.785614333584743,0
NP-ET-NMPC,23,4.55390350293302,4.55390350293302,4.02462828815993,3.49161926037664,3.49161926037664,0.785614333584743,0
NP-ET-NMPC,24,4.90306542897069,4.90306542897069,4.1031897215184,3.49161926037664,3.49161926037664,0.785614333584743,0
NP-ET-NMPC,25,5.25222735500835,5.25222735500835,4.18175115487688,3.49161926037664,3.49161926037664,0.785614333584743,0
NP-ET-NMPC,26,5.60138928104601,5.60138928104601,4.26031258823535,3.49161926037664,3.49161926037664,0.785614333584743,0
NP-ET-NMPC,27,5.95055120708368,5.95055120708368,4.33887402159383,3.49161926037664,3.49161926037664,0.785614333584743,0
NP-ET-NMPC,28,6.29971313312134,6.29971313312134,4.4174354549523,3.49161926037664,3.49161926037664,0.785614333584744,0
NP-ET-NMPC,29,6.64887505915901,6.64887505915901,4.49599688831078,3.49161926037664,3.49161926037664,0.785614333584744,0
NP-ET-NMPC,30,6.99803698519667,6.99803698519667,4.57455832166925,3.49161926037664,3.49161926037664,0.785614333584744,0
NP-ET-NMPC,31,7.34719891123433,7.34719891123433,4.65311975502772,3.49161926037664,3.49161926037664,0.785614333584744,1
NP-ET-NMPC,32,7.696360837272,7.696360837272,4.7316811883862,3.63856554709897,3.29463713194253,0.951949015593731,1
NP-ET-NMPC,33,8.0602173919819,8.02582455046625,4.82687608994557,3.77134058627702,3.08832252792588,1.11321792377108,1
NP-ET-NMPC,34,8.4373514506096,8.33465680325884,4.93819788232268,3.91076481257743,2.86172095091575,1.23145108704977,1
NP-ET-NMPC,35,8.82842793186734,8.62082889835041,5.06134299102766,4.05666963661363,2.62023646029897,1.2952962408256,1
NP-ET-NMPC,36,9.2340948955287,8.88285254438031,5.19087261511021,4.18847005555746,2.41101347885979,1.28208135407039,1
NP-ET-NMPC,37,9.65294190108445,9.12395389226629,5.31908075051725,4.15273284750214,2.47298078720008,1.28030305920748,1
NP-ET-NMPC,38,10.0682151858347,9.3712519709863,5.447111056438,4.12410300658682,2.53629490913097,1.24859221725025,1
NP-ET-NMPC,39,10.4806254864933,9.62488146189939,5.57197027816303,4.08008691684121,2.57861762178265,1.30522868174631,1
NP-ET-NMPC,40,10.8886341781775,9.88274322407766,5.70249314633766,4.04009934752799,2.61195434156127,1.36209095867462,1
NP-ET-NMPC,41,11.2926441129303,10.1439386582338,5.83870224220512,4.03906140520334,2.57504000862961,1.43358010552378,1
NP-ET-NMPC,42,11.6965502534506,10.4014426590967,5.9820602527575,4.05945401690757,2.49759925054521,1.51090405661278,1
NP-ET-NMPC,43,12.1024956551414,10.6512025841513,6.13315065841878,4.14286876253956,2.41304784989491,1.41909777340797,1
NP-ET-NMPC,44,12.5167825313953,10.8925073691408,6.27506043575957,4.17207056265101,2.32894071419261,1.4730452708715,1
NP-ET-NMPC,45,12.9339895876604,11.12540144056,6.42236496284672,4.14797920981719,2.34792925856587,1.51046240327083,1
NP-ET-NMPC,46,13.3487875086421,11.3601943664166,6.57341120317381,4.11528085434572,2.39602301177101,1.52431532725985,1
NP-ET-NMPC,47,13.7603155940767,11.5997966675937,6.72584273589979,4.11425521865213,2.47786335530823,1.39035865452563,1
NP-ET-NMPC,48,14.1717411159419,11.8475830031245,6.86487860135236,4.09823406674942,2.54810174295644,1.3083023510171,1
NP-ET-NMPC,49,14.5815645226169,12.1023931774202,6.99570883645406,4.09351119658781,2.61925122088618,1.17587802313697,1
NP-ET-NMPC,50,14.9909156422756,12.3643182995088,7.11329663876776,4.0889777648403,2.68568378453417,1.03313283179453,1
NP-ET-NMPC,51,15.3998134187597,12.6328866779622,7.21660992194722,4.0772804546975,2.74530108854083,0.916027306906464,1
NP-ET-NMPC,52,15.8075414642294,12.9074167868163,7.30821265263786,4.07232239711797,2.80456311562957,0.742035056032714,1
NP-ET-NMPC,53,16.2147737039412,13.1878730983793,7.38241615824113,4.05439540455458,2.85773539280346,0.628670285797845,1
NP-ET-NMPC,54,16.6202132443967,13.4736466376596,7.44528318682092,4.03125388552353,2.90838501207821,0.538784494923812,1
NP-ET-NMPC,55,17.023338632949,13.7644851388674,7.4991616363133,3.99119073424663,2.97787262969047,0.450190097852218,1
NP-ET-NMPC,56,17.4224577063737,14.0622724018365,7.54418064609852,3.99775879974615,2.97181035039887,0.431587558108928,1
NP-ET-NMPC,57,17.8222335863483,14.3594534368764,7.58733940190941,4.07232789828691,2.85006589603176,0.541543975232631,1
NP-ET-NMPC,58,18.229466376177,14.6444600264795,7.64149379943268,4.15790350019968,2.68378481661114,0.713538745377386,1
NP-ET-NMPC,59,18.645256726197,14.9128385081406,7.71284767397041,4.23160498101692,2.51427384842735,0.878604746030399,1
NP-ET-NMPC,60,19.0684172242987,15.1642658929834,7.80070814857345,4.30095931116411,2.36429596673785,0.954910249907228,1
NP-ET-NMPC,61,19.4985131554151,15.4006954896572,7.89619917356418,4.36371363383476,2.24080984478511,0.967871149171603,1
NP-ET-NMPC,62,19.9348845187985,15.6247764741357,7.99298628848134,4.43317643561522,2.12968818425239,0.900763525328196,1
NP-ET-NMPC,63,20.3782021623601,15.8377452925609,8.08306264101416,4.48068937442116,2.06141810639012,0.820961704707556,1
NP-ET-NMPC,64,20.8262710998022,16.0438871031999,8.16515881148491,4.35823917538594,1.97704022720285,0.7280747365231,1
NP-ET-NMPC,65,21.2620950173408,16.2415911259202,8.23796628513722,4.09265042802307,1.87144807523763,0.636899549560981,1
NP-ET-NMPC,66,21.6713600601431,16.428735933444,8.30165624009332,3.82152522851847,1.77505988214148,0.552044128842837,1
NP-ET-NMPC,67,22.0535125829949,16.6062419216581,8.3568606529776,3.52583625769511,1.77500431650695,0.50136840047236,1
NP-ET-NMPC,68,22.4060962087644,16.7837423533088,8.40699749302484,3.2414691098462,1.86247923101854,0.462852630254605,1
NP-ET-NMPC,69,22.7302431197491,16.9699902764107,8.4532827560503,2.99275246733077,2.02687716521964,0.429485716009155,1
NP-ET-NMPC,70,23.0295183664821,17.1726779929326,8.49623132765121,3.20441905268571,2.2385469108609,0.4096570644073,1
NP-ET-NMPC,71,23.3499602717507,17.3965326840187,8.53719703409194,3.38984803609319,2.40031134744005,0.391428231400365,1
NP-ET-NMPC,72,23.68894507536,17.6365638187627,8.57633985723198,3.44975766236882,2.36678457466063,0.384745395624741,1
NP-ET-NMPC,73,24.0339208415969,17.8732422762288,8.61481439679445,3.40362349483444,2.20649396569728,0.388101011298151,1
NP-ET-NMPC,74,24.3742831910804,18.0938916727985,8.65362449792427,3.57682857781541,2.03328888439527,0.561306089285826,1
NP-ET-NMPC,75,24.7319660488619,18.297220561238,8.70975510685285,3.39983808778181,1.79217611462109,0.538089743977171,1
NP-ET-NMPC,76,25.0719498576401,18.4764381727001,8.76356408125057,3.19349625228333,1.57455541345126,0.530072428624042,1
NP-ET-NMPC,77,25.3912994828684,18.6338937140453,8.81657132411297,3.36670129355873,1.74776051706115,0.703277526009415,1
NP-ET-NMPC,78,25.7279696122243,18.8086697657514,8.88689907671391,3.53776900571968,1.92202445534436,0.877541457073892,1
NP-ET-NMPC,79,26.0817465127963,19.0008722112858,8.9746532224213,3.60629702658863,2.12854795793689,1.08406495024766,1
NP-ET-NMPC,80,26.4423762154551,19.2137270070795,9.08305971744607,3.73089394009733,2.32151895773455,1.27703593869202,1
NP-ET-NMPC,81,26.8154656094648,19.445878902853,9.21076331131527,3.90409901998915,2.49472404196109,1.45024101684433,1
NP-ET-NMPC,82,27.2058755114638,19.6953513070491,9.35578741299971,3.96938808003616,2.59731573005872,1.58047754443282,1
NP-ET-NMPC,83,27.6028143194674,19.9550828800549,9.51383516744299,3.92052960350089,2.62200714482889,1.65967652286203,1
NP-ET-NMPC,84,27.9948672798175,20.2172835945378,9.67980281972919,3.8729678245055,2.64447206718416,1.73403798004192,1
NP-ET-NMPC,85,28.382164062268,20.4817308012563,9.85320661773338,3.82680206948293,2.66491151275168,1.80383828271958,1
NP-ET-NMPC,86,28.7648442692163,20.7482219525314,10.0335904460053,3.78210638074487,2.68350993204525,1.86934367341681,1
NP-ET-NMPC,87,29.1430549072908,21.0165729457359,10.220524813347,3.73893305791334,2.70043624356032,1.93080907469088,1
NP-ET-NMPC,88,29.5169482130821,21.286616570092,10.4136057208161,3.6995526566772,2.71839129340489,1.98082278773574,1
NP-ET-NMPC,89,29.8869034787498,21.5584556994325,10.6116879995897,3.69334986231038,2.76604767597505,1.92565496618812,1
NP-ET-NMPC,90,30.2562384649809,21.83506046703,10.8042534962085,3.70221575356075,2.82317510531175,1.82298679063635,1
NP-ET-NMPC,91,30.626460040337,22.1173779775611,10.9865521752721,3.63742382242517,2.91491837024228,1.8089772886573,1
NP-ET-NMPC,92,30.9902024225795,22.4088698145854,11.1674499041379,3.53023876204866,3.07682206167685,1.75230713167178,1
NP-ET-NMPC,93,31.3432262987843,22.7165520207531,11.342680617305,3.3679728026409,3.29237606269652,1.67839776645888,1
NP-ET-NMPC,94,31.6800235790484,23.0457896270227,11.5105203939509,3.14611898040149,3.44736563066601,1.79376853848545,1
NP-ET-NMPC,95,31.9946354770886,23.3905261900893,11.6898972477995,2.9129792159988,3.62153811897129,1.84364143476894,1
NP-ET-NMPC,96,32.2859333986885,23.7526800019864,11.8742613912764,2.67401464793211,3.76342231359156,1.9199734769537,1
NP-ET-NMPC,97,32.5533348634817,24.1290222333456,12.0662587389717,2.42889812983948,3.90373925043387,1.96501240186525,1
NP-ET-NMPC,98,32.7962246764656,24.519396158389,12.2627599791583,2.18115909208552,4.02605941154518,2.00833030891862,1
NP-ET-NMPC,99,33.0143405856742,24.9220020995435,12.4635930100501,1.93620686860956,4.16748018116088,1.97058668968925,1
NP-ET-NMPC,100,33.2079612725351,25.3387501176596,12.660651679019,1.70480994599622,4.31070059435278,1.87389525691244,1
NP-ET-NMPC,101,33.3784422671347,25.7698201770949,12.8480412047103,1.48087588900474,4.44305160933055,1.75108509164735,1
NP-ET-NMPC,102,33.5265298560352,26.2141253380279,13.023149713875,1.27415263899054,4.56586881114444,1.59040153796828,1
NP-ET-NMPC,103,33.6539451199343,26.6707122191424,13.1821898676719,1.08495001978283,4.67575822564748,1.40006016651542,1
NP-ET-NMPC,104,33.7624401219125,27.1382880417071,13.3221958843234,0.913210988112369,4.76822004337828,1.19587763133041,1
NP-ET-NMPC,105,33.8537612207238,27.6151100460449,13.4417836474564,1.03991921591415,4.7942542248663,0.966278661527876,1
NP-ET-NMPC,106,33.9577531423152,28.0945354685316,13.5384115136092,1.19831858145717,4.79521479930101,0.754948743888627,1
NP-ET-NMPC,107,34.0775850004609,28.5740569484617,13.6139063879981,1.3492093506564,4.78327881437243,0.547611095648371,1
NP-ET-NMPC,108,34.2125059355266,29.0523848298989,13.6686674975629,1.48839395548271,4.76069360122582,0.34710210101645,1
NP-ET-NMPC,109,34.3613453310748,29.5284541900215,13.7033777076646,1.61253779593627,4.73024778066903,0.15645379558425,1
NP-ET-NMPC,110,34.5225991106685,30.0014789680884,13.719023087223,1.7196545927723,4.69492483664936,-0.0216531699791279,1
NP-ET-NMPC,111,34.6945645699457,30.4709714517533,13.7168577702251,1.81072069903967,4.65688143406781,-0.186402411743624,1
NP-ET-NMPC,112,34.8756366398497,30.9366595951601,13.6982175290507,1.89522023393942,4.61412272083032,-0.343528429659029,1
NP-ET-NMPC,113,35.0651586632436,31.3980718672432,13.6638646860848,1.97346190194282,4.56753652422953,-0.493009352253526,1
NP-ET-NMPC,114,35.2625048534379,31.8548255196661,13.6145637508595,2.04577602406586,4.51793101296177,-0.634901426581699,1
NP-ET-NMPC,115,35.4670824558445,32.3066186209623,13.5510736082013,2.11527547030751,4.46656066822005,-0.758581229549603,1
NP-ET-NMPC,116,35.6786100028752,32.7532746877843,13.4752154852463,2.18521748089473,4.4158970300228,-0.851280201477713,1
NP-ET-NMPC,117,35.8971317509647,33.1948643907866,13.3900874650986,2.25533763657923,4.36785104071248,-0.913963583068901,1
NP-ET-NMPC,118,36.1226655146226,33.6316494948578,13.2986911067917,2.32510036895549,4.32353333704461,-0.949193214128145,1
NP-ET-NMPC,119,36.3551755515182,34.0640028285623,13.2037717853789,2.39384356020775,4.28330692952312,-0.960622067595327,1
NP-ET-NMPC,120,36.5945599075389,34.4923335215146,13.1077095786193,2.46091379114295,4.2469863538818,-0.95237084295152,1
NP-ET-NMPC,121,36.8406512866532,34.9170321569028,13.0124724943242,2.52357132647471,4.21535203324559,-0.928652247080124,1
NP-ET-NMPC,122,37.0930084193007,35.3385673602273,12.9196072696162,2.55628300055177,4.20234960090105,-0.897594035684764,1
NP-ET-NMPC,123,37.3486367193559,35.7588023203174,12.8298478660477,2.57325649689575,4.19657826616309,-0.875832094154715,1
NP-ET-NMPC,124,37.6059623690455,36.1784601469338,12.7422646566322,2.58699220499056,4.19142355412749,-0.859906925907287,1
NP-ET-NMPC,125,37.8646615895445,36.5976025023465,12.6562739640415,2.53058593054614,4.07672792539742,-0.825736507521775,1
NP-ET-NMPC,126,38.1177201825991,37.0052752948862,12.5737003132893,2.41756328886809,3.88024705367239,-0.776928732160473,1
NP-ET-NMPC,127,38.3594765114859,37.3933000002535,12.4960074400733,2.26541574345153,3.62864055316832,-0.718511636985742,1
NP-ET-NMPC,128,38.5860180858311,37.7561640555703,12.4241562763747,2.11159743109452,3.37714537840903,-0.662922934388578,1
NP-ET-NMPC,129,38.7971778289405,38.0938785934112,12.3578639829358,1.94967419306649,3.13099321102375,-0.606443066488206,1
NP-ET-NMPC,130,38.9921452482472,38.4069779145136,12.297219676287,1.78031990247546,2.89019256124816,-0.548700782795375,1
NP-ET-NMPC,131,39.1701772384947,38.6959971706384,12.2423495980075,1.60729609944249,2.65209606689066,-0.490624772613237,1
NP-ET-NMPC,132,39.330906848439,38.9612067773275,12.1932871207462,1.43357614532345,2.41439943552457,-0.432990676991863,0
NP-ET-NMPC,133,39.4742644629713,39.2026467208799,12.149988053047,1.33603001518165,2.20256597036796,-0.398776332166399,0
NP-ET-NMPC,134,39.6078674644895,39.4229033179167,12.1101104198303,1.1983965017768,1.93976987483291,-0.35410835527726,0
SE-ET-NMPC,1,0,0,3,0,0,0,0
SE-ET-NMPC,2,0,0,3,0.209497155622598,0.209497155622598,0.0471368600150846,0
SE-ET-NMPC,3,0.0209497155622598,0.0209497155622598,3.00471368600151,0.418994311245197,0.418994311245197,0.0942737200301692,0
SE-ET-NMPC,4,0.0628491466867795,0.0628491466867795,3.01414105800453,0.628491466867795,0.628491466867795,0.141410580045254,0
SE-ET-NMPC,5,0.125698293373559,0.125698293373559,3.02828211600905,0.837988622490393,0.837988622490393,0.188547440060338,0
SE-ET-NMPC,6,0.209497155622598,0.209497155622598,3.04713686001508,1.04748577811299,1.04748577811299,0.235684300075423,0
SE-ET-NMPC,7,0.314245733433897,0.314245733433897,3.07070529002263,1.25698293373559,1.25698293373559,0.282821160090508,0
SE-ET-NMPC,8,0.439944026807456,0.439944026807456,3.09898740603168,1.46648008935819,1.46648008935819,0.329958020105592,0
SE-ET-NMPC,9,0.586592035743275,0.586592035743275,3.13198320804224,1.67597724498079,1.67597724498079,0.377094880120677,0
SE-ET-NMPC,10,0.754189760241354,0.754189760241354,3.16969269605431,1.88547440060338,1.88547440060338,0.424231740135761,0
SE-ET-NMPC,11,0.942737200301692,0.942737200301692,3.21211587006788,2.09497155622598,2.09497155622598,0.471368600150846,0
SE-ET-NMPC,12,1.15223435592429,1.15223435592429,3.25925273008297,2.30446871184858,2.30446871184858,0.51850546016593,0
SE-ET-NMPC,13,1.38268122710915,1.38268122710915,3.31110327609956,2.51396586747118,2.51396586747118,0.565642320181015,0
SE-ET-NMPC,14,1.63407781385627,1.63407781385627,3.36766750811766,2.72346302309378,2.72346302309378,0.6127791801961,0
SE-ET-NMPC,15,1.90642411616564,1.90642411616564,3.42894542613727,2.93296017871638,2.93296017871638,0.659916040211184,0
SE-ET-NMPC,16,2.19972013403728,2.19972013403728,3.49493703015839,3.10754114173521,3.10754114173521,0.699196756890421,0
SE-ET-NMPC,17,2.5104742482108,2.5104742482108,3.56485670584743,3.23847686399933,3.23847686399933,0.728657294399849,0
SE-ET-NMPC,18,2.83432193461074,2.83432193461074,3.63772243528742,3.33667865569742,3.33667865569742,0.75075269753192,0
SE-ET-NMPC,19,3.16798980018048,3.16798980018048,3.71279770504061,3.41032999947099,3.41032999947099,0.767324249880973,0
SE-ET-NMPC,20,3.50902280012758,3.50902280012758,3.78953013002871,3.46556850730117,3.46556850730117,0.779752914142763,0
SE-ET-NMPC,21,3.85557965085769,3.85557965085769,3.86750542144298,3.49161926037664,3.49161926037664,0.785614333584743,0
SE-ET-NMPC,22,4.20474157689536,4.20474157689536,3.94606685480146,3.49161926037664,3.49161926037664,0.785614333584743,0
SE-ET-NMPC,23,4.55390350293302,4.55390350293302,4.02462828815993,3.49161926037664,3.49161926037664,0.785614333584743,0
SE-ET-NMPC,24,4.90306542897069,4.90306542897069,4.1031897215184,3.49161926037664,3.49161926037664,0.785614333584743,0
SE-ET-NMPC,25,5.25222735500835,5.25222735500835,4.18175115487688,3.49161926037664,3.49161926037664,0.785614333584743,0
SE-ET-NMPC,26,5.60138928104601,5.60138928104601,4.26031258823535,3.49161926037664,3.49161926037664,0.785614333584743,0
SE-ET-NMPC,27,5.95055120708368,5.95055120708368,4.33887402159383,3.49161926037664,3.49161926037664,0.785614333584743,0
SE-ET-NMPC,28,6.29971313312134,6.29971313312134,4.4174354549523,3.49161926037664,3.49161926037664,0.785614333584744,0
SE-ET-NMPC,29,6.64887505915901,6.64887505915901,4.49599688831078,3.49161926037664,3.49161926037664,0.785614333584744,1
SE-ET-NMPC,30,6.99803698519667,6.99803698519667,4.57455832166925,3.66358667441422,3.28001754829933,0.905327323073283,1
SE-ET-NMPC,31,7.36439565263809,7.3260387400266,4.66509105397658,3.83077867287566,3.0543686664207,0.997981367074742,1
SE-ET-NMPC,32,7.74747351992566,7.63147560666867,4.76488919068405,3.97072697670925,2.82700795072314,1.11416036681511,1
SE-ET-NMPC,33,8.14454621759658,7.91417640174099,4.87630522736556,4.10969710444314,2.5867045362668,1.19136449157612,1
SE-ET-NMPC,34,8.5555159280409,8.17284685536767,4.99544167652317,4.2578005391531,2.33952754407066,1.18226284696858,1
SE-ET-NMPC,35,8.98129598195621,8.40679960977473,5.11366796122003,4.31466172721884,2.21195788589841,1.22103910284837,1
SE-ET-NMPC,36,9.41276215467809,8.62799539836457,5.23577187150487,4.25902964324143,2.25994983298699,1.32411980212247,1
SE-ET-NMPC,37,9.83866511900223,8.85399038166327,5.36818385171712,4.29120192495962,2.31481833848754,1.10779154132204,1
SE-ET-NMPC,38,10.2677853114982,9.08547221551203,5.47896300584932,4.34188676593263,2.32034084172557,0.874092495128153,1
SE-ET-NMPC,39,10.7019739880915,9.31750629968458,5.56637225536214,4.4010530843947,2.28439636382303,0.642078656623962,1
SE-ET-NMPC,40,11.1420792965309,9.54594593606689,5.63058012102453,4.35124365612251,2.33778172891884,0.775535449213573,1
SE-ET-NMPC,41,11.5772036621432,9.77972410895877,5.70813366594589,4.4782186447232,2.142459369133,0.59617583116707,1
SE-ET-NMPC,42,12.0250255266155,9.99397004587207,5.7677512490626,4.51588178330225,2.00187257670468,0.774156254173949,1
SE-ET-NMPC,43,12.4766137049457,10.1941573035425,5.84516687447999,4.46465257475482,2.07974604093727,0.861123563689305,1
SE-ET-NMPC,44,12.9230789624212,10.4021319076363,5.93127923084892,4.45063710990844,2.03841358116498,1.01818435856576,1
SE-ET-NMPC,45,13.368142673412,10.6059732657528,6.0330976667055,4.41709331514351,2.13193467197327,0.971669285175149,1
SE-ET-NMPC,46,13.8098520049264,10.8191667329501,6.13026459522301,4.40560045460452,2.22172393516461,0.809090471026025,1
SE-ET-NMPC,47,14.2504120503869,11.0413391264666,6.21117364232562,4.43218616803828,2.09700361054634,0.978928817231255,1
SE-ET-NMPC,48,14.6936306671907,11.2510394875212,6.30906652404874,4.36971911743507,2.22643696203232,0.973926736884639,1
SE-ET-NMPC,49,15.1306025789342,11.4736831837244,6.40645919773721,4.24610490991069,2.47130652738232,0.929105560068313,1
SE-ET-NMPC,50,15.5552130699253,11.7208138364626,6.49936975374404,4.20045823405793,2.5806501069751,0.834503235047283,1
SE-ET-NMPC,51,15.975258893331,11.9788788471602,6.58282007724876,4.11823035781185,2.72277079887585,0.791642530935456,1
SE-ET-NMPC,52,16.3870819291122,12.2511559270477,6.66198433034231,4.05013949886492,2.83557501383009,0.745576542466745,1
